pA,pB,Cyan
0.47000000000000003,0.27000000000000002,0.3359
0.47000000000000003,0.28000000000000003,0.3463
0.47000000000000003,0.28999999999999998,0.3566
0.47000000000000003,0.29999999999999999,0.3667
0.47000000000000003,0.31,0.3767
0.47000000000000003,0.32000000000000001,0.3866
0.47000000000000003,0.33000000000000002,0.3963
0.47000000000000003,0.34000000000000002,0.4059
0.47000000000000003,0.35000000000000003,0.4153
0.47000000000000003,0.35999999999999999,0.4246
0.47000000000000003,0.37,0.4337
0.47000000000000003,0.38,0.4427
0.47000000000000003,0.39000000000000001,0.4515
0.47000000000000003,0.40000000000000002,0.4602
0.47000000000000003,0.41000000000000003,0.4688
0.47000000000000003,0.41999999999999998,0.4772
0.47000000000000003,0.42999999999999999,0.4855
0.47000000000000003,0.44,0.4936
0.47000000000000003,0.45000000000000001,0.5016
0.47000000000000003,0.46000000000000002,0.5094
0.47000000000000003,0.47000000000000003,0.5171
0.47000000000000003,0.47999999999999998,0.5247
0.47000000000000003,0.48999999999999999,0.5321
0.47000000000000003,0.5,0.5393
0.47000000000000003,0.51000000000000001,0.5464
0.47000000000000003,0.52000000000000002,0.5534
0.47000000000000003,0.53000000000000003,0.5603
0.47000000000000003,0.54000000000000004,0.5669
0.47000000000000003,0.55000000000000004,0.5735
0.47000000000000003,0.56000000000000005,0.5799
0.47000000000000003,0.57000000000000006,0.5861
0.47000000000000003,0.57999999999999996,0.5923
0.47000000000000003,0.58999999999999997,0.5982
0.47000000000000003,0.59999999999999998,0.604
0.47000000000000003,0.60999999999999999,0.6097
0.47000000000000003,0.62,0.6153
0.47000000000000003,0.63,0.6207
0.47000000000000003,0.64000000000000001,0.6259
0.47000000000000003,0.65000000000000002,0.631
0.47000000000000003,0.66000000000000003,0.636
0.47000000000000003,0.67000000000000004,0.6408
0.47000000000000003,0.68000000000000005,0.6455
0.47000000000000003,0.69000000000000006,0.65
0.47000000000000003,0.70000000000000007,0.6544
0.47000000000000003,0.70999999999999996,0.6586
0.47000000000000003,0.71999999999999997,0.6627
0.47000000000000003,0.72999999999999998,0.6667
0.47000000000000003,0.73999999999999999,0.6705
0.47000000000000003,0.75,0.6742
0.47000000000000003,0.76000000000000001,0.6777
0.47000000000000003,0.77000000000000002,0.6811
0.47000000000000003,0.78000000000000003,0.6843
0.47000000000000003,0.79000000000000004,0.6874
0.47000000000000003,0.80000000000000004,0.6903
0.47000000000000003,0.81000000000000005,0.6931
0.47000000000000003,0.82000000000000006,0.6958
0.47000000000000003,0.83000000000000007,0.6983
0.47000000000000003,0.83999999999999997,0.7007
0.47000000000000003,0.84999999999999998,0.7029
0.47000000000000003,0.85999999999999999,0.705
0.47000000000000003,0.87,0.7069
0.47000000000000003,0.88,0.7087
0.47000000000000003,0.89000000000000001,0.7104
0.47000000000000003,0.90000000000000002,0.7119
0.47000000000000003,0.91000000000000003,0.7133
0.47000000000000003,0.92000000000000004,0.7145
0.47000000000000003,0.93000000000000005,0.7156
0.47000000000000003,0.94000000000000006,0.7165
0.47000000000000003,0.95000000000000007,0.7173
0.47000000000000003,0.95999999999999996,0.7179
0.47000000000000003,0.96999999999999997,0.7185
0.47000000000000003,0.97999999999999998,0.7188
0.47000000000000003,0.98999999999999999,0.719
0.47000000000000003,1.0,0.7191
0.47999999999999998,0.0,0.0
0.47999999999999998,0.01,0.0145
0.47999999999999998,0.02,0.0289
0.47999999999999998,0.029999999999999999,0.0431
0.47999999999999998,0.040000000000000001,0.0572
0.47999999999999998,0.050000000000000003,0.0711
0.47999999999999998,0.059999999999999998,0.0849
0.47999999999999998,0.070000000000000007,0.0986
0.47999999999999998,0.080000000000000002,0.1121
0.47999999999999998,0.089999999999999997,0.1254
0.47999999999999998,0.10000000000000001,0.1386
0.47999999999999998,0.11,0.1517
0.47999999999999998,0.12,0.1646
0.47999999999999998,0.13,0.1774
0.47999999999999998,0.14000000000000001,0.19
0.47999999999999998,0.14999999999999999,0.2025
0.47999999999999998,0.16,0.2148
0.47999999999999998,0.17000000000000001,0.227
0.47999999999999998,0.17999999999999999,0.239
0.47999999999999998,0.19,0.2509
0.47999999999999998,0.20000000000000001,0.2627
0.47999999999999998,0.20999999999999999,0.2743
0.47999999999999998,0.22,0.2857
0.47999999999999998,0.23000000000000001,0.297
0.47999999999999998,0.23999999999999999,0.3082
0.47999999999999998,0.25,0.3192
0.47999999999999998,0.26000000000000001,0.3301
0.47999999999999998,0.27000000000000002,0.3408
0.47999999999999998,0.28000000000000003,0.3514
0.47999999999999998,0.28999999999999998,0.3618
0.47999999999999998,0.29999999999999999,0.3721
0.47999999999999998,0.31,0.3822
0.47999999999999998,0.32000000000000001,0.3922
0.47999999999999998,0.33000000000000002,0.4021
0.47999999999999998,0.34000000000000002,0.4118
0.47999999999999998,0.35000000000000003,0.4213
0.47999999999999998,0.35999999999999999,0.4308
0.47999999999999998,0.37,0.44
0.47999999999999998,0.38,0.4491
0.47999999999999998,0.39000000000000001,0.4581
0.47999999999999998,0.40000000000000002,0.4669
0.47999999999999998,0.41000000000000003,0.4756
0.47999999999999998,0.41999999999999998,0.4842
0.47999999999999998,0.42999999999999999,0.4926
0.47999999999999998,0.44,0.5008
0.47999999999999998,0.45000000000000001,0.5089
0.47999999999999998,0.46000000000000002,0.5168
0.47999999999999998,0.47000000000000003,0.5247
0.47999999999999998,0.47999999999999998,0.5323
0.47999999999999998,0.48999999999999999,0.5398
0.47999999999999998,0.5,0.5472
0.47999999999999998,0.51000000000000001,0.5544
0.47999999999999998,0.52000000000000002,0.5615
0.47999999999999998,0.53000000000000003,0.5684
0.47999999999999998,0.54000000000000004,0.5752
0.47999999999999998,0.55000000000000004,0.5819
0.47999999999999998,0.56000000000000005,0.5883
0.47999999999999998,0.57000000000000006,0.5947
0.47999999999999998,0.57999999999999996,0.6009
0.47999999999999998,0.58999999999999997,0.607
0.47999999999999998,0.59999999999999998,0.6129
0.47999999999999998,0.60999999999999999,0.6186
0.47999999999999998,0.62,0.6242
0.47999999999999998,0.63,0.6297
0.47999999999999998,0.64000000000000001,0.635
0.47999999999999998,0.65000000000000002,0.6402
0.47999999999999998,0.66000000000000003,0.6453
0.47999999999999998,0.67000000000000004,0.6501
0.47999999999999998,0.68000000000000005,0.6549
0.47999999999999998,0.69000000000000006,0.6595
0.47999999999999998,0.70000000000000007,0.6639
0.47999999999999998,0.70999999999999996,0.6682
0.47999999999999998,0.71999999999999997,0.6724
0.47999999999999998,0.72999999999999998,0.6764
0.47999999999999998,0.73999999999999999,0.6803
0.47999999999999998,0.75,0.684
0.47999999999999998,0.76000000000000001,0.6876
0.47999999999999998,0.77000000000000002,0.691
0.47999999999999998,0.78000000000000003,0.6943
0.47999999999999998,0.79000000000000004,0.6974
0.47999999999999998,0.80000000000000004,0.7004
0.47999999999999998,0.81000000000000005,0.7033
0.47999999999999998,0.82000000000000006,0.706
0.47999999999999998,0.83000000000000007,0.7085
0.47999999999999998,0.83999999999999997,0.7109
0.47999999999999998,0.84999999999999998,0.7132
0.47999999999999998,0.85999999999999999,0.7153
0.47999999999999998,0.87,0.7173
0.47999999999999998,0.88,0.7191
0.47999999999999998,0.89000000000000001,0.7208
0.47999999999999998,0.90000000000000002,0.7223
0.47999999999999998,0.91000000000000003,0.7237
0.47999999999999998,0.92000000000000004,0.7249
0.47999999999999998,0.93000000000000005,0.726
0.47999999999999998,0.94000000000000006,0.727
0.47999999999999998,0.95000000000000007,0.7278
0.47999999999999998,0.95999999999999996,0.7284
0.47999999999999998,0.96999999999999997,0.7289
0.47999999999999998,0.97999999999999998,0.7293
0.47999999999999998,0.98999999999999999,0.7295
0.47999999999999998,1.0,0.7296
0.48999999999999999,0.0,0.0
0.48999999999999999,0.01,0.0147
0.48999999999999999,0.02,0.0293
0.48999999999999999,0.029999999999999999,0.0437
0.48999999999999999,0.040000000000000001,0.058
0.48999999999999999,0.050000000000000003,0.0721
0.48999999999999999,0.059999999999999998,0.0861
0.48999999999999999,0.070000000000000007,0.1
0.48999999999999999,0.080000000000000002,0.1136
0.48999999999999999,0.089999999999999997,0.1272
0.48999999999999999,0.10000000000000001,0.1406
0.48999999999999999,0.11,0.1538
0.48999999999999999,0.12,0.1669
0.48999999999999999,0.13,0.1799
0.48999999999999999,0.14000000000000001,0.1927
0.48999999999999999,0.14999999999999999,0.2053
0.48999999999999999,0.16,0.2178
0.48999999999999999,0.17000000000000001,0.2302
0.48999999999999999,0.17999999999999999,0.2424
0.48999999999999999,0.19,0.2545
0.48999999999999999,0.20000000000000001,0.2664
0.48999999999999999,0.20999999999999999,0.2781
0.48999999999999999,0.22,0.2897
0.48999999999999999,0.23000000000000001,0.3012
0.48999999999999999,0.23999999999999999,0.3125
0.48999999999999999,0.25,0.3237
0.48999999999999999,0.26000000000000001,0.3347
0.48999999999999999,0.27000000000000002,0.3456
0.48999999999999999,0.28000000000000003,0.3563
0.48999999999999999,0.28999999999999998,0.3669
0.48999999999999999,0.29999999999999999,0.3773
0.48999999999999999,0.31,0.3876
0.48999999999999999,0.32000000000000001,0.3978
0.48999999999999999,0.33000000000000002,0.4078
0.48999999999999999,0.34000000000000002,0.4176
0.48999999999999999,0.35000000000000003,0.4273
0.48999999999999999,0.35999999999999999,0.4368
0.48999999999999999,0.37,0.4462
0.48999999999999999,0.38,0.4555
0.48999999999999999,0.39000000000000001,0.4646
0.48999999999999999,0.40000000000000002,0.4735
0.48999999999999999,0.41000000000000003,0.4823
0.48999999999999999,0.41999999999999998,0.491
0.48999999999999999,0.42999999999999999,0.4995
0.48999999999999999,0.44,0.5079
0.48999999999999999,0.45000000000000001,0.5161
0.48999999999999999,0.46000000000000002,0.5241
0.48999999999999999,0.47000000000000003,0.5321
0.48999999999999999,0.47999999999999998,0.5398
0.48999999999999999,0.48999999999999999,0.5475
0.48999999999999999,0.5,0.5549
0.48999999999999999,0.51000000000000001,0.5623
0.48999999999999999,0.52000000000000002,0.5694
0.48999999999999999,0.53000000000000003,0.5765
0.48999999999999999,0.54000000000000004,0.5833
0.48999999999999999,0.55000000000000004,0.5901
0.48999999999999999,0.56000000000000005,0.5967
0.48999999999999999,0.57000000000000006,0.6031
0.48999999999999999,0.57999999999999996,0.6094
0.48999999999999999,0.58999999999999997,0.6155
0.48999999999999999,0.59999999999999998,0.6215
0.48999999999999999,0.60999999999999999,0.6274
0.48999999999999999,0.62,0.6331
0.48999999999999999,0.63,0.6386
0.48999999999999999,0.64000000000000001,0.644
0.48999999999999999,0.65000000000000002,0.6493
0.48999999999999999,0.66000000000000003,0.6544
0.48999999999999999,0.67000000000000004,0.6593
0.48999999999999999,0.68000000000000005,0.6641
0.48999999999999999,0.69000000000000006,0.6688
0.48999999999999999,0.70000000000000007,0.6733
0.48999999999999999,0.70999999999999996,0.6777
0.48999999999999999,0.71999999999999997,0.6819
0.48999999999999999,0.72999999999999998,0.686
0.48999999999999999,0.73999999999999999,0.6899
0.48999999999999999,0.75,0.6937
0.48999999999999999,0.76000000000000001,0.6973
0.48999999999999999,0.77000000000000002,0.7008
0.48999999999999999,0.78000000000000003,0.7041
0.48999999999999999,0.79000000000000004,0.7073
0.48999999999999999,0.80000000000000004,0.7103
0.48999999999999999,0.81000000000000005,0.7132
0.48999999999999999,0.82000000000000006,0.7159
0.48999999999999999,0.83000000000000007,0.7185
0.48999999999999999,0.83999999999999997,0.721
0.48999999999999999,0.84999999999999998,0.7233
0.48999999999999999,0.85999999999999999,0.7254
0.48999999999999999,0.87,0.7274
0.48999999999999999,0.88,0.7292
0.48999999999999999,0.89000000000000001,0.7309
0.48999999999999999,0.90000000000000002,0.7325
0.48999999999999999,0.91000000000000003,0.7339
0.48999999999999999,0.92000000000000004,0.7352
0.48999999999999999,0.93000000000000005,0.7363
0.48999999999999999,0.94000000000000006,0.7372
0.48999999999999999,0.95000000000000007,0.7381
0.48999999999999999,0.95999999999999996,0.7387
0.48999999999999999,0.96999999999999997,0.7392
0.48999999999999999,0.97999999999999998,0.7396
0.48999999999999999,0.98999999999999999,0.7398
0.48999999999999999,1.0,0.7399
0.5,0.0,0.0
0.5,0.01,0.0149
0.5,0.02,0.0297
0.5,0.029999999999999999,0.0443
0.5,0.040000000000000001,0.0588
0.5,0.050000000000000003,0.0731
0.5,0.059999999999999998,0.0873
0.5,0.070000000000000007,0.1013
0.5,0.080000000000000002,0.1152
0.5,0.089999999999999997,0.1289
0.5,0.10000000000000001,0.1425
0.5,0.11,0.1559
0.5,0.12,0.1692
0.5,0.13,0.1823
0.5,0.14000000000000001,0.1953
0.5,0.14999999999999999,0.2081
0.5,0.16,0.2208
0.5,0.17000000000000001,0.2333
0.5,0.17999999999999999,0.2457
0.5,0.19,0.2579
0.5,0.20000000000000001,0.27
0.5,0.20999999999999999,0.2819
0.5,0.22,0.2937
0.5,0.23000000000000001,0.3053
0.5,0.23999999999999999,0.3168
0.5,0.25,0.3281
0.5,0.26000000000000001,0.3393
0.5,0.27000000000000002,0.3503
0.5,0.28000000000000003,0.3612
0.5,0.28999999999999998,0.3719
0.5,0.29999999999999999,0.3825
0.5,0.31,0.3929
0.5,0.32000000000000001,0.4032
0.5,0.33000000000000002,0.4133
0.5,0.34000000000000002,0.4233
0.5,0.35000000000000003,0.4331
0.5,0.35999999999999999,0.4428
0.5,0.37,0.4523
0.5,0.38,0.4617
0.5,0.39000000000000001,0.4709
0.5,0.40000000000000002,0.48
0.5,0.41000000000000003,0.4889
0.5,0.41999999999999998,0.4977
0.5,0.42999999999999999,0.5063
0.5,0.44,0.5148
0.5,0.45000000000000001,0.5231
0.5,0.46000000000000002,0.5313
0.5,0.47000000000000003,0.5393
0.5,0.47999999999999998,0.5472
0.5,0.48999999999999999,0.5549
0.5,0.5,0.5625
0.5,0.51000000000000001,0.5699
0.5,0.52000000000000002,0.5772
0.5,0.53000000000000003,0.5843
0.5,0.54000000000000004,0.5913
0.5,0.55000000000000004,0.5981
0.5,0.56000000000000005,0.6048
0.5,0.57000000000000006,0.6113
0.5,0.57999999999999996,0.6177
0.5,0.58999999999999997,0.6239
0.5,0.59999999999999998,0.63
0.5,0.60999999999999999,0.6359
0.5,0.62,0.6417
0.5,0.63,0.6473
0.5,0.64000000000000001,0.6528
0.5,0.65000000000000002,0.6581
0.5,0.66000000000000003,0.6633
0.5,0.67000000000000004,0.6683
0.5,0.68000000000000005,0.6732
0.5,0.69000000000000006,0.6779
0.5,0.70000000000000007,0.6825
0.5,0.70999999999999996,0.6869
0.5,0.71999999999999997,0.6912
0.5,0.72999999999999998,0.6953
0.5,0.73999999999999999,0.6993
0.5,0.75,0.7031
0.5,0.76000000000000001,0.7068
0.5,0.77000000000000002,0.7103
0.5,0.78000000000000003,0.7137
0.5,0.79000000000000004,0.7169
0.5,0.80000000000000004,0.72
0.5,0.81000000000000005,0.7229
0.5,0.82000000000000006,0.7257
0.5,0.83000000000000007,0.7283
0.5,0.83999999999999997,0.7308
0.5,0.84999999999999998,0.7331
0.5,0.85999999999999999,0.7353
0.5,0.87,0.7373
0.5,0.88,0.7392
0.5,0.89000000000000001,0.7409
0.5,0.90000000000000002,0.7425
0.5,0.91000000000000003,0.7439
0.5,0.92000000000000004,0.7452
0.5,0.93000000000000005,0.7463
0.5,0.94000000000000006,0.7473
0.5,0.95000000000000007,0.7481
0.5,0.95999999999999996,0.7488
0.5,0.96999999999999997,0.7493
0.5,0.97999999999999998,0.7497
0.5,0.98999999999999999,0.7499
0.5,1.0,0.75
0.51000000000000001,0.0,0.0
0.51000000000000001,0.01,0.0151
0.51000000000000001,0.02,0.0301
0.51000000000000001,0.029999999999999999,0.0449
0.51000000000000001,0.040000000000000001,0.0596
0.51000000000000001,0.050000000000000003,0.0741
0.51000000000000001,0.059999999999999998,0.0885
0.51000000000000001,0.070000000000000007,0.1027
0.51000000000000001,0.080000000000000002,0.1167
0.51000000000000001,0.089999999999999997,0.1306
0.51000000000000001,0.10000000000000001,0.1444
0.51000000000000001,0.11,0.158
0.51000000000000001,0.12,0.1714
0.51000000000000001,0.13,0.1847
0.51000000000000001,0.14000000000000001,0.1979
0.51000000000000001,0.14999999999999999,0.2109
0.51000000000000001,0.16,0.2237
0.51000000000000001,0.17000000000000001,0.2364
0.51000000000000001,0.17999999999999999,0.2489
0.51000000000000001,0.19,0.2613
0.51000000000000001,0.20000000000000001,0.2736
0.51000000000000001,0.20999999999999999,0.2856
0.51000000000000001,0.22,0.2976
0.51000000000000001,0.23000000000000001,0.3094
0.51000000000000001,0.23999999999999999,0.321
0.51000000000000001,0.25,0.3325
0.51000000000000001,0.26000000000000001,0.3438
0.51000000000000001,0.27000000000000002,0.3549
0.51000000000000001,0.28000000000000003,0.366
0.51000000000000001,0.28999999999999998,0.3768
0.51000000000000001,0.29999999999999999,0.3875
0.51000000000000001,0.31,0.3981
0.51000000000000001,0.32000000000000001,0.4085
0.51000000000000001,0.33000000000000002,0.4188
0.51000000000000001,0.34000000000000002,0.4289
0.51000000000000001,0.35000000000000003,0.4388
0.51000000000000001,0.35999999999999999,0.4486
0.51000000000000001,0.37,0.4583
0.51000000000000001,0.38,0.4678
0.51000000000000001,0.39000000000000001,0.4771
0.51000000000000001,0.40000000000000002,0.4863
0.51000000000000001,0.41000000000000003,0.4954
0.51000000000000001,0.41999999999999998,0.5043
0.51000000000000001,0.42999999999999999,0.513
0.51000000000000001,0.44,0.5216
0.51000000000000001,0.45000000000000001,0.53
0.51000000000000001,0.46000000000000002,0.5383
0.51000000000000001,0.47000000000000003,0.5464
0.51000000000000001,0.47999999999999998,0.5544
0.51000000000000001,0.48999999999999999,0.5623
0.51000000000000001,0.5,0.5699
0.51000000000000001,0.51000000000000001,0.5774
0.51000000000000001,0.52000000000000002,0.5848
0.51000000000000001,0.53000000000000003,0.592
0.51000000000000001,0.54000000000000004,0.5991
0.51000000000000001,0.55000000000000004,0.606
0.51000000000000001,0.56000000000000005,0.6128
0.51000000000000001,0.57000000000000006,0.6194
0.51000000000000001,0.57999999999999996,0.6259
0.51000000000000001,0.58999999999999997,0.6322
0.51000000000000001,0.59999999999999998,0.6383
0.51000000000000001,0.60999999999999999,0.6443
0.51000000000000001,0.62,0.6502
0.51000000000000001,0.63,0.6559
0.51000000000000001,0.64000000000000001,0.6614
0.51000000000000001,0.65000000000000002,0.6668
0.51000000000000001,0.66000000000000003,0.6721
0.51000000000000001,0.67000000000000004,0.6771
0.51000000000000001,0.68000000000000005,0.6821
0.51000000000000001,0.69000000000000006,0.6869
0.51000000000000001,0.70000000000000007,0.6915
0.51000000000000001,0.70999999999999996,0.696
0.51000000000000001,0.71999999999999997,0.7003
0.51000000000000001,0.72999999999999998,0.7045
0.51000000000000001,0.73999999999999999,0.7085
0.51000000000000001,0.75,0.7124
0.51000000000000001,0.76000000000000001,0.7161
0.51000000000000001,0.77000000000000002,0.7197
0.51000000000000001,0.78000000000000003,0.7231
0.51000000000000001,0.79000000000000004,0.7264
0.51000000000000001,0.80000000000000004,0.7295
0.51000000000000001,0.81000000000000005,0.7325
0.51000000000000001,0.82000000000000006,0.7353
0.51000000000000001,0.83000000000000007,0.7379
0.51000000000000001,0.83999999999999997,0.7404
0.51000000000000001,0.84999999999999998,0.7428
0.51000000000000001,0.85999999999999999,0.745
0.51000000000000001,0.87,0.7471
0.51000000000000001,0.88,0.749
0.51000000000000001,0.89000000000000001,0.7507
0.51000000000000001,0.90000000000000002,0.7523
0.51000000000000001,0.91000000000000003,0.7537
0.51000000000000001,0.92000000000000004,0.755
0.51000000000000001,0.93000000000000005,0.7562
0.51000000000000001,0.94000000000000006,0.7572
0.51000000000000001,0.95000000000000007,0.758
0.51000000000000001,0.95999999999999996,0.7587
0.51000000000000001,0.96999999999999997,0.7592
0.51000000000000001,0.97999999999999998,0.7596
0.51000000000000001,0.98999999999999999,0.7598
0.51000000000000001,1.0,0.7599
0.52000000000000002,0.0,0.0
0.52000000000000002,0.01,0.0153
0.52000000000000002,0.02,0.0305
0.52000000000000002,0.029999999999999999,0.0455
0.52000000000000002,0.040000000000000001,0.0603
0.52000000000000002,0.050000000000000003,0.075
0.52000000000000002,0.059999999999999998,0.0896
0.52000000000000002,0.070000000000000007,0.104
0.52000000000000002,0.080000000000000002,0.1182
0.52000000000000002,0.089999999999999997,0.1323
0.52000000000000002,0.10000000000000001,0.1462
0.52000000000000002,0.11,0.16
0.52000000000000002,0.12,0.1736
0.52000000000000002,0.13,0.1871
0.52000000000000002,0.14000000000000001,0.2004
0.52000000000000002,0.14999999999999999,0.2136
0.52000000000000002,0.16,0.2266
0.52000000000000002,0.17000000000000001,0.2394
0.52000000000000002,0.17999999999999999,0.2521
0.52000000000000002,0.19,0.2647
0.52000000000000002,0.20000000000000001,0.2771
0.52000000000000002,0.20999999999999999,0.2893
0.52000000000000002,0.22,0.3014
0.52000000000000002,0.23000000000000001,0.3133
0.52000000000000002,0.23999999999999999,0.3251
0.52000000000000002,0.25,0.3367
0.52000000000000002,0.26000000000000001,0.3482
0.52000000000000002,0.27000000000000002,0.3595
0.52000000000000002,0.28000000000000003,0.3706
0.52000000000000002,0.28999999999999998,0.3816
0.52000000000000002,0.29999999999999999,0.3925
0.52000000000000002,0.31,0.4032
0.52000000000000002,0.32000000000000001,0.4137
0.52000000000000002,0.33000000000000002,0.4241
0.52000000000000002,0.34000000000000002,0.4344
0.52000000000000002,0.35000000000000003,0.4444
0.52000000000000002,0.35999999999999999,0.4544
0.52000000000000002,0.37,0.4641
0.52000000000000002,0.38,0.4738
0.52000000000000002,0.39000000000000001,0.4832
0.52000000000000002,0.40000000000000002,0.4925
0.52000000000000002,0.41000000000000003,0.5017
0.52000000000000002,0.41999999999999998,0.5107
0.52000000000000002,0.42999999999999999,0.5196
0.52000000000000002,0.44,0.5283
0.52000000000000002,0.45000000000000001,0.5368
0.52000000000000002,0.46000000000000002,0.5452
0.52000000000000002,0.47000000000000003,0.5534
0.52000000000000002,0.47999999999999998,0.5615
0.52000000000000002,0.48999999999999999,0.5694
0.52000000000000002,0.5,0.5772
0.52000000000000002,0.51000000000000001,0.5848
0.52000000000000002,0.52000000000000002,0.5923
0.52000000000000002,0.53000000000000003,0.5996
0.52000000000000002,0.54000000000000004,0.6068
0.52000000000000002,0.55000000000000004,0.6138
0.52000000000000002,0.56000000000000005,0.6206
0.52000000000000002,0.57000000000000006,0.6273
0.52000000000000002,0.57999999999999996,0.6338
0.52000000000000002,0.58999999999999997,0.6402
0.52000000000000002,0.59999999999999998,0.6465
0.52000000000000002,0.60999999999999999,0.6525
0.52000000000000002,0.62,0.6585
0.52000000000000002,0.63,0.6642
0.52000000000000002,0.64000000000000001,0.6699
0.52000000000000002,0.65000000000000002,0.6753
0.52000000000000002,0.66000000000000003,0.6806
0.52000000000000002,0.67000000000000004,0.6858
0.52000000000000002,0.68000000000000005,0.6908
0.52000000000000002,0.69000000000000006,0.6956
0.52000000000000002,0.70000000000000007,0.7003
0.52000000000000002,0.70999999999999996,0.7049
0.52000000000000002,0.71999999999999997,0.7093
0.52000000000000002,0.72999999999999998,0.7135
0.52000000000000002,0.73999999999999999,0.7176
0.52000000000000002,0.75,0.7215
0.52000000000000002,0.76000000000000001,0.7253
0.52000000000000002,0.77000000000000002,0.7289
0.52000000000000002,0.78000000000000003,0.7324
0.52000000000000002,0.79000000000000004,0.7357
0.52000000000000002,0.80000000000000004,0.7388
0.52000000000000002,0.81000000000000005,0.7418
0.52000000000000002,0.82000000000000006,0.7447
0.52000000000000002,0.83000000000000007,0.7474
0.52000000000000002,0.83999999999999997,0.7499
0.52000000000000002,0.84999999999999998,0.7523
0.52000000000000002,0.85999999999999999,0.7545
0.52000000000000002,0.87,0.7566
0.52000000000000002,0.88,0.7585
0.52000000000000002,0.89000000000000001,0.7603
0.52000000000000002,0.90000000000000002,0.7619
0.52000000000000002,0.91000000000000003,0.7634
0.52000000000000002,0.92000000000000004,0.7647
0.52000000000000002,0.93000000000000005,0.7658
0.52000000000000002,0.94000000000000006,0.7668
0.52000000000000002,0.95000000000000007,0.7677
0.52000000000000002,0.95999999999999996,0.7684
0.52000000000000002,0.96999999999999997,0.7689
0.52000000000000002,0.97999999999999998,0.7693
0.52000000000000002,0.98999999999999999,0.7695
0.52000000000000002,1.0,0.7696
0.53000000000000003,0.0,0.0
0.53000000000000003,0.01,0.0155
0.53000000000000003,0.02,0.0309
0.53000000000000003,0.029999999999999999,0.046
0.53000000000000003,0.040000000000000001,0.0611
0.53000000000000003,0.050000000000000003,0.076
0.53000000000000003,0.059999999999999998,0.0907
0.53000000000000003,0.070000000000000007,0.1053
0.53000000000000003,0.080000000000000002,0.1197
0.53000000000000003,0.089999999999999997,0.1339
0.53000000000000003,0.10000000000000001,0.148
0.53000000000000003,0.11,0.162
0.53000000000000003,0.12,0.1758
0.53000000000000003,0.13,0.1894
0.53000000000000003,0.14000000000000001,0.2029
0.53000000000000003,0.14999999999999999,0.2162
0.53000000000000003,0.16,0.2294
0.53000000000000003,0.17000000000000001,0.2424
0.53000000000000003,0.17999999999999999,0.2552
0.53000000000000003,0.19,0.2679
0.53000000000000003,0.20000000000000001,0.2805
0.53000000000000003,0.20999999999999999,0.2929
0.53000000000000003,0.22,0.3051
0.53000000000000003,0.23000000000000001,0.3172
0.53000000000000003,0.23999999999999999,0.3291
0.53000000000000003,0.25,0.3409
0.53000000000000003,0.26000000000000001,0.3525
0.53000000000000003,0.27000000000000002,0.3639
0.53000000000000003,0.28000000000000003,0.3752
0.53000000000000003,0.28999999999999998,0.3864
0.53000000000000003,0.29999999999999999,0.3973
0.53000000000000003,0.31,0.4082
0.53000000000000003,0.32000000000000001,0.4188
0.53000000000000003,0.33000000000000002,0.4294
0.53000000000000003,0.34000000000000002,0.4397
0.53000000000000003,0.35000000000000003,0.4499
0.53000000000000003,0.35999999999999999,0.46
0.53000000000000003,0.37,0.4699
0.53000000000000003,0.38,0.4796
0.53000000000000003,0.39000000000000001,0.4892
0.53000000000000003,0.40000000000000002,0.4986
0.53000000000000003,0.41000000000000003,0.5079
0.53000000000000003,0.41999999999999998,0.517
0.53000000000000003,0.42999999999999999,0.526
0.53000000000000003,0.44,0.5348
0.53000000000000003,0.45000000000000001,0.5434
0.53000000000000003,0.46000000000000002,0.5519
0.53000000000000003,0.47000000000000003,0.5603
0.53000000000000003,0.47999999999999998,0.5684
0.53000000000000003,0.48999999999999999,0.5765
0.53000000000000003,0.5,0.5843
0.53000000000000003,0.51000000000000001,0.592
0.53000000000000003,0.52000000000000002,0.5996
0.53000000000000003,0.53000000000000003,0.607
0.53000000000000003,0.54000000000000004,0.6142
0.53000000000000003,0.55000000000000004,0.6213
0.53000000000000003,0.56000000000000005,0.6283
0.53000000000000003,0.57000000000000006,0.635
0.53000000000000003,0.57999999999999996,0.6417
0.53000000000000003,0.58999999999999997,0.6481
0.53000000000000003,0.59999999999999998,0.6544
0.53000000000000003,0.60999999999999999,0.6606
0.53000000000000003,0.62,0.6666
0.53000000000000003,0.63,0.6724
0.53000000000000003,0.64000000000000001,0.6781
0.53000000000000003,0.65000000000000002,0.6837
0.53000000000000003,0.66000000000000003,0.689
0.53000000000000003,0.67000000000000004,0.6943
0.53000000000000003,0.68000000000000005,0.6993
0.53000000000000003,0.69000000000000006,0.7042
0.53000000000000003,0.70000000000000007,0.709
0.53000000000000003,0.70999999999999996,0.7136
0.53000000000000003,0.71999999999999997,0.718
0.53000000000000003,0.72999999999999998,0.7223
0.53000000000000003,0.73999999999999999,0.7264
0.53000000000000003,0.75,0.7304
0.53000000000000003,0.76000000000000001,0.7342
0.53000000000000003,0.77000000000000002,0.7379
0.53000000000000003,0.78000000000000003,0.7414
0.53000000000000003,0.79000000000000004,0.7447
0.53000000000000003,0.80000000000000004,0.7479
0.53000000000000003,0.81000000000000005,0.751
0.53000000000000003,0.82000000000000006,0.7539
